"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"TNRCBUS","197409","521.838","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197410","635.523","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197411","790.983","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197412","1189.216","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197413","9881.359","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197501","1330.735","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197502","1263.042","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197503","1162.376","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197504","1019.282","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197505","666.974","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197506","525.373","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197507","503.926","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197508","500.536","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197509","528.702","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197510","591.145","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197511","726.582","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197512","1178.358","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197513","9997.031","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197601","1510.09","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197602","1287.176","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197603","1057.265","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197604","823.575","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197605","663.427","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197606","555.121","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197607","517.388","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197608","502.566","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197609","519.779","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197610","637.724","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197611","987.99","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197612","1398.942","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197613","10461.043","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197701","1712.405","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197702","1455.146","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197703","1043.713","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197704","782.747","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197705","604.787","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197706","531.382","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197707","527.46","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197708","525.066","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197709","527.055","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197710","637.557","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197711","801.612","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197712","1246.921","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197713","10395.852","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197801","1457.177","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197802","1457.287","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197803","1238.686","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197804","836.801","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197805","682.574","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197806","549.271","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197807","535.843","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197808","555.685","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197809","557.495","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197810","644.624","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197811","834.145","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197812","1212.292","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197813","10561.878","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197901","1503.298","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197902","1493.316","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197903","1152.047","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197904","856.151","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197905","640.681","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197906","528.537","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197907","514.159","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197908","532.541","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197909","522.191","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197910","606.697","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197911","801.246","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197912","1098.265","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","197913","10249.131","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198001","1287.854","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198002","1295.565","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198003","1132.815","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198004","817.491","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198005","616.391","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198006","534.478","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198007","530.482","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198008","533.217","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198009","532.167","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198010","618.291","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198011","816.796","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198012","1171.746","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198013","9887.904","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198101","1444.971","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198102","1227.466","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198103","993.522","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198104","709.127","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198105","588.973","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198106","508.588","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198107","520.547","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198108","515.969","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198109","495.15","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198110","633.724","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198111","775.945","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198112","1094.691","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198113","9510.042","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198201","1426.157","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198202","1261.056","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198203","1056.863","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198204","870.721","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198205","584.988","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198206","508.183","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198207","507.772","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198208","515.632","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198209","539.004","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198210","586.126","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198211","745.409","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198212","1034.264","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198213","9636.085","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198301","1365.646","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198302","1128.117","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198303","1023.112","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198304","850.67","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198305","616.214","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198306","509.505","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198307","519.576","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198308","547.646","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198309","531.285","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198310","546.283","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198311","704.293","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198312","1053.469","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198313","9394.506","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198401","1502.737","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198402","1183.714","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198403","1096.344","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198404","873.121","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198405","662.715","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198406","542.795","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198407","541.546","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198408","548.87","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198409","543.597","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198410","568.461","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198411","749.722","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198412","1060.329","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198413","9872.937","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198501","1325.966","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198502","1387.938","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198503","1035.662","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198504","790.041","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198505","576.248","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198506","534.888","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198507","544.651","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198508","554.373","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198509","556.134","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198510","601.545","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198511","737.737","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198512","1216.347","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198513","9857.531","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198601","1379.792","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198602","1201.972","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198603","1058.652","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198604","758.342","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198605","608.987","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198606","534.394","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198607","569.033","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198608","569.687","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198609","536.294","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198610","605.88","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198611","764.56","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198612","1114.934","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198613","9701.32","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198701","1314.584","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198702","1192.83","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198703","1060.125","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198704","808.698","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198705","602.997","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198706","548.664","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198707","583.039","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198708","584.975","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198709","557.112","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198710","657.382","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198711","792.081","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198712","1123.916","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198713","9825.42","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198801","1475.579","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198802","1310.17","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198803","1106.98","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198804","818.812","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198805","646.387","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198806","557.128","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198807","602.351","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198808","622.168","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198809","575.175","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198810","666.979","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198811","843.51","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198812","1178.87","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198813","10403.689","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198901","1339.803","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198902","1278.305","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198903","1181.161","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198904","851.695","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198905","661.198","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198906","584.696","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198907","599.584","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198908","610.123","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198909","600.384","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198910","667.653","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198911","872.086","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198912","1415.36","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","198913","10660.998","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199001","1344.941","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199002","1106.669","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199003","995.36","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199004","794.236","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199005","619.939","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199006","559.189","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199007","582.247","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199008","580.43","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199009","580.245","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199010","622.531","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199011","791.859","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199012","1128.681","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199013","9705.195","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199101","1425.819","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199102","1142.601","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199103","1031.525","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199104","769.445","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199105","612.34","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199106","568.198","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199107","596.888","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199108","582.169","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199109","569.054","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199110","632.895","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199111","901.557","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199112","1174.88","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199113","10006.062","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199201","1354.962","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199202","1194.274","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199203","1041.652","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199204","848.113","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199205","630.153","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199206","551.975","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199207","584.155","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199208","569.758","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199209","575.107","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199210","655.688","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199211","874.498","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199212","1263.402","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199213","10142.923","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199301","1388.673","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199302","1280.068","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199303","1214.735","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199304","870.142","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199305","605.085","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199306","570.76","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199307","621.913","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199308","624.258","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199309","594.568","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199310","645.535","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199311","886.74","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199312","1232.896","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199313","10534.624","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199401","1570.799","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199402","1379.766","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199403","1112.647","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199404","791.314","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199405","627.902","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199406","575.801","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199407","610.464","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199408","591.709","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199409","560.86","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199410","625.481","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199411","815.034","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199412","1156.621","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199413","10417.549","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199501","1378.347","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199502","1274.417","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199503","1070.612","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199504","825.167","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199505","647.102","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199506","578.572","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199507","610.388","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199508","634.542","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199509","586.031","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199510","621.547","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199511","945.531","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199512","1319.579","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199513","10491.438","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199601","1574.834","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199602","1405.567","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199603","1229.817","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199604","903.912","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199605","672.909","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199606","604.755","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199607","612.595","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199608","607.849","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199609","587.775","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199610","667.525","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199611","988.349","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199612","1302.659","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199613","11157.982","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199701","1531.318","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199702","1276.51","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
"TNRCBUS","199703","1080.422","11","End-Use Energy Consumed by the Residential Sector","Trillion Btu"
